ltable_id,rtable_id,ltable_title,rtable_title,ltable_category,rtable_category,ltable_brand,rtable_brand,ltable_modelno,rtable_modelno,ltable_price,rtable_price,label
2515,554,corsair 115gb solid state drive corsair force series,corsair 120 gb force series ultra fast trim supported solid state drive cssd-f120gb2-brkt,hard drives,computers accessories,corsair,corsair,cssdf115gbp2brk,cssd-f120gb2-brkt,261.25,,0
2515,9967,corsair 115gb solid state drive corsair force series,corsair force series gt 120 gb sata 2.5-inch sata iii solid state drive cssd-f120gbgt-bk,hard drives,computer components,corsair,corsair,cssdf115gbp2brk,cssd-f120gbgt-bk,261.25,224.99,0
2515,3906,corsair 115gb solid state drive corsair force series,corsair force 3 60 gb sata iii 6.0 gb-s 2.5-inch solid state drive cssd-f60gb3-bk,hard drives,computer components,corsair,corsair,cssdf115gbp2brk,cssd-f60gb3-bk,261.25,114.99,0
2515,8528,corsair 115gb solid state drive corsair force series,corsair force series 60 gb high performance sata 3.0 gb-s 2.5-inch solid state drive cssd-f60gb2-brkt-a,hard drives,computer components,corsair,corsair,cssdf115gbp2brk,cssd-f60gb2-brkt-a,261.25,109.99,0
1701,14065,smead folders front interior pocket straight end tab letter manila 50 box,smead 75114 - 1 3 4 inch expansion end tab file pockets straight tab letter manila 25 box,stationery & office machinery,,,smead,24117,,45.94,,0
1701,3532,smead folders front interior pocket straight end tab letter manila 50 box,smead 24109 - folders straight cut reinforced end tab letter manila 100 box,stationery & office machinery,,,smead,24117,,45.94,,0
1701,14272,smead folders front interior pocket straight end tab letter manila 50 box,smead 27250 - folders straight cut single-ply extended end tab legal manila 100 box,stationery & office machinery,connectors adapters,,smead,24117,,45.94,,0
1701,18550,smead folders front interior pocket straight end tab letter manila 50 box,new-smead 24109 - folders straight cut reinforced end tab letter manila 100 box - smd24109,stationery & office machinery,laminating supplies,,smead,24117,,45.94,45.0,0
1701,21487,smead folders front interior pocket straight end tab letter manila 50 box,smead 34215 - heavyweight folders two fasteners end tab letter 14 point manila 50 box,stationery & office machinery,,,smead,24117,,45.94,41.79,0
1701,16430,smead folders front interior pocket straight end tab letter manila 50 box,new-smead 24210 - heavyweight folders straight two-ply end tab letter manila 50 box - smd24210,stationery & office machinery,laminating supplies,,smead,24117,,45.94,33.0,0
1701,18549,smead folders front interior pocket straight end tab letter manila 50 box,new-smead 24117 - folders front back interior pockets straight end tab letter manila 25 box - smd24117,stationery & office machinery,laminating supplies,,smead,24117,,45.94,67.0,1
1701,19647,smead folders front interior pocket straight end tab letter manila 50 box,smead 24210 - heavyweight folders straight two-ply end tab letter manila 50 box,stationery & office machinery,,,smead,24117,,45.94,,0
1701,17603,smead folders front interior pocket straight end tab letter manila 50 box,new-smead 34100 - reinforced end tab pocket folder fastener straight cut letter manila 50 box - smd34100,stationery & office machinery,laminating supplies,,smead,24117,,45.94,69.0,0
1695,17603,smead recycled end tab fastener folders straight cut 11pt legal manila 50 box,new-smead 34100 - reinforced end tab pocket folder fastener straight cut letter manila 50 box - smd34100,stationery & office machinery,laminating supplies,,smead,37160,,41.18,69.0,0
1701,16701,smead folders front interior pocket straight end tab letter manila 50 box,new-smead 24100 - shelf folders straight cut single-ply end tab letter manila 100 box - smd24100,stationery & office machinery,laminating supplies,,smead,24117,,45.94,40.0,0
1701,16455,smead folders front interior pocket straight end tab letter manila 50 box,smead 75124 - 3 1 2 inch expansion end tab file pockets straight tab letter manila 25 box,stationery & office machinery,,,smead,24117,,45.94,,0
1601,16455,smead 3 1 2 expansion colored file pocket straight tab,smead 75124 - 3 1 2 inch expansion end tab file pockets straight tab letter manila 25 box,stationery & office machinery,,generic,smead,73892,,11.94,,0
1701,17726,smead folders front interior pocket straight end tab letter manila 50 box,new-pendaflex 16651 - pocket folders straight cut top tab letter manila 50 box - ess16651,stationery & office machinery,laminating supplies,,pendaflex,24117,,45.94,,0
1708,17726,pendaflex straight cut conversion folders letter manila box of 100,new-pendaflex 16651 - pocket folders straight cut top tab letter manila 50 box - ess16651,stationery & office machinery,laminating supplies,,pendaflex,16640,,33.94,,0
1701,17546,smead folders front interior pocket straight end tab letter manila 50 box,smead 24127 - folders 1 2 cut top reinforced end tab letter manila 100 box,stationery & office machinery,,,smead,24117,,45.94,,0
2365,22058,canon cli-226 black ink tank,canon pgi-220 ink tank black in retail packaging,printers,inkjet printer ink,canon,canon,4546b001,2945b001,13.97,13.99,0
2365,8618,canon cli-226 black ink tank,canon cli-226 black ink tank 4546b001 in retail packaging,printers,inkjet printer ink,canon,canon,4546b001,4546b001,13.97,13.97,1
1334,8618,canon cli-226 black ink tank,canon cli-226 black ink tank 4546b001 in retail packaging,printers,inkjet printer ink,canon,canon,,4546b001,0.0,13.97,1
2365,3203,canon cli-226 black ink tank,canon bci 1421bk - ink tank - 1 x black,printers,printer ink toner,canon,canon,4546b001,4960999180663,13.97,159.0,0
1334,3203,canon cli-226 black ink tank,canon bci 1421bk - ink tank - 1 x black,printers,printer ink toner,canon,canon,,4960999180663,0.0,159.0,0
2365,4528,canon cli-226 black ink tank,canon pgi-225 pigment black ink tank 4530b001,printers,inkjet printer ink,canon,canon,4546b001,4530b001,13.97,15.42,0
1334,4528,canon cli-226 black ink tank,canon pgi-225 pigment black ink tank 4530b001,printers,inkjet printer ink,canon,canon,,4530b001,0.0,15.42,0
2365,646,canon cli-226 black ink tank,canon cli-221 ink tank black,printers,inkjet printer ink,canon,canon,4546b001,2946b001,13.97,12.11,0
2365,6563,canon cli-226 black ink tank,canon cli-221 ink tank cyan,printers,inkjet printer ink,canon,canon,4546b001,2947b001,13.97,12.99,0
2365,12614,canon cli-226 black ink tank,canon cli-8c cyan ink tank,printers,inkjet printer ink,canon,canon,4546b001,cli 8c,13.97,13.49,0
2365,14525,canon cli-226 black ink tank,canon cli-8y yellow ink tank,printers,inkjet printer ink,canon,canon,4546b001,0623b002,13.97,13.49,0
1508,14525,canon cli-226 cyan ink tank,canon cli-8y yellow ink tank,printers,inkjet printer ink,canon,canon,4547b001,0623b002,13.97,13.49,0
1334,14525,canon cli-226 black ink tank,canon cli-8y yellow ink tank,printers,inkjet printer ink,canon,canon,,0623b002,0.0,13.49,0
2365,18679,canon cli-226 black ink tank,canon cli-221 ink tank magenta,printers,inkjet printer ink,canon,canon,4546b001,2948b001,13.97,12.99,0
2365,6569,canon cli-226 black ink tank,canon bci-24 black inkjet tank 6881a003,printers,printer ink toner,canon,canon,4546b001,bci-24 black,13.97,7.49,0
1334,6569,canon cli-226 black ink tank,canon bci-24 black inkjet tank 6881a003,printers,printer ink toner,canon,canon,,bci-24 black,0.0,7.49,0
2365,8617,canon cli-226 black ink tank,canon cli-226 yellow ink tank 4549b001,printers,inkjet printer ink,canon,canon,4546b001,4549b001,13.97,13.97,0
1508,8617,canon cli-226 cyan ink tank,canon cli-226 yellow ink tank 4549b001,printers,inkjet printer ink,canon,canon,4547b001,4549b001,13.97,13.97,0
1334,8617,canon cli-226 black ink tank,canon cli-226 yellow ink tank 4549b001,printers,inkjet printer ink,canon,canon,,4549b001,0.0,13.97,0
2365,5628,canon cli-226 black ink tank,canon 2950b001 cli-221 ink tank gray,printers,inkjet printer ink,canon,canon,4546b001,2950b001,13.97,11.99,0
1508,5628,canon cli-226 cyan ink tank,canon 2950b001 cli-221 ink tank gray,printers,inkjet printer ink,canon,canon,4547b001,2950b001,13.97,11.99,0
1334,5628,canon cli-226 black ink tank,canon 2950b001 cli-221 ink tank gray,printers,inkjet printer ink,canon,canon,,2950b001,0.0,11.99,0
2297,10745,da-lite medium oak veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,da-lite manual 84 x 84 square format office wall screen with hamilton veneer case and matte white fabric,electronics - general,projection screens,da-lite,da-lite,73171,,167.99,,0
1135,10745,da-lite cherry veneer model b manual screen with matte white fabric - 96 x 96 video format,da-lite manual 84 x 84 square format office wall screen with hamilton veneer case and matte white fabric,electronics - general,projection screens,da-lite,da-lite,73263,,446.99,,0
2297,2822,da-lite medium oak veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,da-lite manual 84 x 84 square format office wall screen with lexington veneer case and matte white fabric,electronics - general,projection screens,da-lite,da-lite,73171,,167.99,,0
92,2822,da-lite natural walnut veneer model b manual screen with matte white fabric - 64 x 84 diagonal video format,da-lite manual 84 x 84 square format office wall screen with lexington veneer case and matte white fabric,electronics - general,projection screens,da-lite,da-lite,73197,,261.99,,0
1135,2822,da-lite cherry veneer model b manual screen with matte white fabric - 96 x 96 video format,da-lite manual 84 x 84 square format office wall screen with lexington veneer case and matte white fabric,electronics - general,projection screens,da-lite,da-lite,73263,,446.99,,0
378,16907,maxell 631012 blu-ray disc 15 pk,maxell 631004 blu-ray disc rewritable,mp3 accessories,memory cards,maxell,maxell,631012,,61.88,25.96,0
378,21690,maxell 631012 blu-ray disc 15 pk,maxell 631012 blu-ray disc 15 pack,mp3 accessories,blank media,maxell,maxell,631012,631012,61.88,14.03,1
1535,18999,mercury luggage executive computer backpack,executive computer backpack,handbags,bags cases,mercury luggage,mercury,,,56.99,41.58,1
565,20075,victor 1570-6 desktop two-color printing calculator,1560-6 desktop calculator 12-digit fluorescent two-color printing black red,stationery & office machinery,printing,victor,victor,15706,,199.88,144.95,0
565,651,victor 1570-6 desktop two-color printing calculator,p170dh desktop calculator 12-digit fluorescent two-color printing black red,stationery & office machinery,printing,victor,canon,15706,,199.88,34.99,0
565,15489,victor 1570-6 desktop two-color printing calculator,sharp el-1192bl desktop 2 color printing calculator,stationery & office machinery,printing,victor,sharp,15706,el-1192bl,199.88,36.89,0
1776,15489,sharp el1192bl printing calculator,sharp el-1192bl desktop 2 color printing calculator,stationery & office machinery,printing,sharp,sharp,el1192bl,el-1192bl,37.63,36.89,1
565,13179,victor 1570-6 desktop two-color printing calculator,sharp el1192bl two-color printing calculator calculator prting desktop pack of2,stationery & office machinery,printing,victor,sharp,15706,,199.88,95.66,0
565,14482,victor 1570-6 desktop two-color printing calculator,casio fr-2650tm desktop printing calculator,stationery & office machinery,printing,victor,casio,15706,fr2650tm,199.88,36.74,0
2349,8252,brother tn110bk black toner cartridge,brother lc41bk black ink cartridge,printers,inkjet printer ink,brother,brother,tn110bk,lc-41bk,49.88,16.35,0
2349,2809,brother tn110bk black toner cartridge,brother tn550 3 500 yld standard yield toner cartridge,printers,laser printer toner,brother,brother,tn110bk,tn550,49.88,47.49,0
944,2809,brother tn360 black toner cartridge,brother tn550 3 500 yld standard yield toner cartridge,printers,laser printer toner,brother,brother,tn360,tn550,45.54,47.49,0
2349,14177,brother tn110bk black toner cartridge,brother tn360 high yield black toner cartridge,printers,laser printer toner,brother,brother,tn110bk,tn360,49.88,45.54,0
1405,14177,ibm 28p2010 black toner cartridge,brother tn360 high yield black toner cartridge,printers,laser printer toner,ibm,brother,28p2010,tn360,425.0,45.54,0
1418,14177,lexmark t650h11a black high-yield toner print cartridge,brother tn360 high yield black toner cartridge,printers,laser printer toner,lexmark,brother,t650h11a,tn360,565.2,45.54,0
2538,14177,brother tn450 black toner cartridge high yield toner,brother tn360 high yield black toner cartridge,printers,laser printer toner,brother,brother,tn450,tn360,48.88,45.54,0
2535,14177,lexmark 12a8425 black high-yield toner print cartridge,brother tn360 high yield black toner cartridge,printers,laser printer toner,lexmark,brother,12a8425,tn360,302.4,45.54,0
73,14177,hp ce250a black toner cartridge,brother tn360 high yield black toner cartridge,printers,laser printer toner,hp,brother,ce250a,tn360,187.04,45.54,0
2349,206,brother tn110bk black toner cartridge,brother yellow toner cartridge tn-210y,printers,laser printer toner,brother,brother,tn110bk,tn-210y,49.88,46.49,0
944,206,brother tn360 black toner cartridge,brother yellow toner cartridge tn-210y,printers,laser printer toner,brother,brother,tn360,tn-210y,45.54,46.49,0
2538,206,brother tn450 black toner cartridge high yield toner,brother yellow toner cartridge tn-210y,printers,laser printer toner,brother,brother,tn450,tn-210y,48.88,46.49,0
2349,21757,brother tn110bk black toner cartridge,oki 43502001 type 9 black toner cartridge,printers,printer ink toner,brother,oki data,tn110bk,43502001,49.88,68.11,0
1405,21757,ibm 28p2010 black toner cartridge,oki 43502001 type 9 black toner cartridge,printers,printer ink toner,ibm,oki data,28p2010,43502001,425.0,68.11,0
944,21757,brother tn360 black toner cartridge,oki 43502001 type 9 black toner cartridge,printers,printer ink toner,brother,oki data,tn360,43502001,45.54,68.11,0
925,21757,oki 43502001 type 9 black toner cartridge,oki 43502001 type 9 black toner cartridge,printers,printer ink toner,oki,oki data,4.3502001 e7,43502001,98.0,68.11,1
73,21757,hp ce250a black toner cartridge,oki 43502001 type 9 black toner cartridge,printers,printer ink toner,hp,oki data,ce250a,43502001,187.04,68.11,0
2349,20324,brother tn110bk black toner cartridge,black toner cartridge phaser 7760,printers,printer ink toner,brother,xerox,tn110bk,106r01163,49.88,129.0,0
1405,20324,ibm 28p2010 black toner cartridge,black toner cartridge phaser 7760,printers,printer ink toner,ibm,xerox,28p2010,106r01163,425.0,129.0,0
73,20324,hp ce250a black toner cartridge,black toner cartridge phaser 7760,printers,printer ink toner,hp,xerox,ce250a,106r01163,187.04,129.0,0
2349,12225,brother tn110bk black toner cartridge,brother tn-620 toner cartridge,printers,laser printer toner,brother,brother,tn110bk,tn620,49.88,47.99,0
2538,12225,brother tn450 black toner cartridge high yield toner,brother tn-620 toner cartridge,printers,laser printer toner,brother,brother,tn450,tn620,48.88,47.99,0
1978,12225,brother tz232 laminated tape cartridge,brother tn-620 toner cartridge,stationery & office machinery,laser printer toner,brother,brother,tz232,tn620,19.88,47.99,0
2349,14176,brother tn110bk black toner cartridge,brother tn540 black toner cartridge,printers,laser printer toner,brother,brother,tn110bk,tn540,49.88,51.49,0
944,14176,brother tn360 black toner cartridge,brother tn540 black toner cartridge,printers,laser printer toner,brother,brother,tn360,tn540,45.54,51.49,0
925,14176,oki 43502001 type 9 black toner cartridge,brother tn540 black toner cartridge,printers,laser printer toner,oki,brother,4.3502001 e7,tn540,98.0,51.49,0
73,14176,hp ce250a black toner cartridge,brother tn540 black toner cartridge,printers,laser printer toner,hp,brother,ce250a,tn540,187.04,51.49,0
2349,21292,brother tn110bk black toner cartridge,brother black toner cartridge tn-210bk,printers,laser printer toner,brother,brother,tn110bk,tn-210bk,49.88,48.99,0
1405,21292,ibm 28p2010 black toner cartridge,brother black toner cartridge tn-210bk,printers,laser printer toner,ibm,brother,28p2010,tn-210bk,425.0,48.99,0
944,21292,brother tn360 black toner cartridge,brother black toner cartridge tn-210bk,printers,laser printer toner,brother,brother,tn360,tn-210bk,45.54,48.99,0
2538,21292,brother tn450 black toner cartridge high yield toner,brother black toner cartridge tn-210bk,printers,laser printer toner,brother,brother,tn450,tn-210bk,48.88,48.99,0
73,21292,hp ce250a black toner cartridge,brother black toner cartridge tn-210bk,printers,laser printer toner,hp,brother,ce250a,tn-210bk,187.04,48.99,0
2349,11968,brother tn110bk black toner cartridge,brother magenta toner cartridge tn-210m,printers,laser printer toner,brother,brother,tn110bk,tn-210m,49.88,47.49,0
944,11968,brother tn360 black toner cartridge,brother magenta toner cartridge tn-210m,printers,laser printer toner,brother,brother,tn360,tn-210m,45.54,47.49,0
2349,2280,brother tn110bk black toner cartridge,brother black toner cartridge tn420,printers,laser printer toner,brother,brother,tn110bk,tn420,49.88,30.99,0
944,2280,brother tn360 black toner cartridge,brother black toner cartridge tn420,printers,laser printer toner,brother,brother,tn360,tn420,45.54,30.99,0
2349,12226,brother tn110bk black toner cartridge,brother tn-430 remanufactured compatible black toner cartridge,printers,laser printer toner,brother,compatible,tn110bk,tn430/tn460,49.88,18.09,0
944,12226,brother tn360 black toner cartridge,brother tn-430 remanufactured compatible black toner cartridge,printers,laser printer toner,brother,compatible,tn360,tn430/tn460,45.54,18.09,0
2349,12227,brother tn110bk black toner cartridge,brother tn250 toner cartridge,printers,laser printer toner,brother,brother,tn110bk,tn250,49.88,22.6,0
944,12227,brother tn360 black toner cartridge,brother tn250 toner cartridge,printers,laser printer toner,brother,brother,tn360,tn250,45.54,22.6,0
2538,12227,brother tn450 black toner cartridge high yield toner,brother tn250 toner cartridge,printers,laser printer toner,brother,brother,tn450,tn250,48.88,22.6,0
1583,12227,brother tx2511 laminated tape cartridge,brother tn250 toner cartridge,stationery & office machinery,laser printer toner,brother,brother,tx2511,tn250,34.88,22.6,0
1978,12227,brother tz232 laminated tape cartridge,brother tn250 toner cartridge,stationery & office machinery,laser printer toner,brother,brother,tz232,tn250,19.88,22.6,0
73,12227,hp ce250a black toner cartridge,brother tn250 toner cartridge,printers,laser printer toner,hp,brother,ce250a,tn250,187.04,22.6,0
2349,10251,brother tn110bk black toner cartridge,brother black toner cartridge tn-350,printers,laser printer toner,brother,brother,tn110bk,tn350,49.88,43.99,0
1405,10251,ibm 28p2010 black toner cartridge,brother black toner cartridge tn-350,printers,laser printer toner,ibm,brother,28p2010,tn350,425.0,43.99,0
944,10251,brother tn360 black toner cartridge,brother black toner cartridge tn-350,printers,laser printer toner,brother,brother,tn360,tn350,45.54,43.99,0
2538,10251,brother tn450 black toner cartridge high yield toner,brother black toner cartridge tn-350,printers,laser printer toner,brother,brother,tn450,tn350,48.88,43.99,0
925,10251,oki 43502001 type 9 black toner cartridge,brother black toner cartridge tn-350,printers,laser printer toner,oki,brother,4.3502001 e7,tn350,98.0,43.99,0
73,10251,hp ce250a black toner cartridge,brother black toner cartridge tn-350,printers,laser printer toner,hp,brother,ce250a,tn350,187.04,43.99,0
2349,335,brother tn110bk black toner cartridge,brother tn-560 high-yield toner cartridge,printers,laser printer toner,brother,brother,tn110bk,tn-560,49.88,62.68,0
944,335,brother tn360 black toner cartridge,brother tn-560 high-yield toner cartridge,printers,laser printer toner,brother,brother,tn360,tn-560,45.54,62.68,0
1418,335,lexmark t650h11a black high-yield toner print cartridge,brother tn-560 high-yield toner cartridge,printers,laser printer toner,lexmark,brother,t650h11a,tn-560,565.2,62.68,0
2538,335,brother tn450 black toner cartridge high yield toner,brother tn-560 high-yield toner cartridge,printers,laser printer toner,brother,brother,tn450,tn-560,48.88,62.68,0
2349,2279,brother tn110bk black toner cartridge,brother black high yield toner cartridge tn450,printers,laser printer toner,brother,brother,tn110bk,tn450,49.88,42.49,0
944,2279,brother tn360 black toner cartridge,brother black high yield toner cartridge tn450,printers,laser printer toner,brother,brother,tn360,tn450,45.54,42.49,0
1418,2279,lexmark t650h11a black high-yield toner print cartridge,brother black high yield toner cartridge tn450,printers,laser printer toner,lexmark,brother,t650h11a,tn450,565.2,42.49,0
2535,2279,lexmark 12a8425 black high-yield toner print cartridge,brother black high yield toner cartridge tn450,printers,laser printer toner,lexmark,brother,12a8425,tn450,302.4,42.49,0
2349,10199,brother tn110bk black toner cartridge,brother lc61bk ink cartridge black,printers,inkjet printer ink,brother,brother,tn110bk,lc61bk,49.88,12.55,0
944,10199,brother tn360 black toner cartridge,brother lc61bk ink cartridge black,printers,inkjet printer ink,brother,brother,tn360,lc61bk,45.54,12.55,0
708,13094,green onions supply iveil hybrid keyboard protector,green onions supply iveil hybrid keyboard protector for 13-inch apple macbook pro and 13-inch macbook air rt-kbhb07,electronics - general,keyboards,green onions supply,green,rt-kbhb06,rt-kbhb07,31.88,30.0,0
2517,10728,logitech wireless mouse m315 victorian,logitech wireless mouse m305 crimson red,mice,mice,logitech,logitech,910002534,910-001895,19.88,19.68,0
1413,10728,logitech 910-002463 wireless mouse m305 silver filament,logitech wireless mouse m305 crimson red,mice,mice,logitech,logitech,910-002463,910-001895,28.88,19.68,0
1656,10728,logitech m315 wireless optical mouse blue,logitech wireless mouse m305 crimson red,mice,mice,logitech,logitech,m315,910-001895,19.88,19.68,0
353,10728,logitech wireless mouse m315 silver,logitech wireless mouse m305 crimson red,mice,mice,logitech,logitech,910002537,910-001895,19.88,19.68,0
2517,14667,logitech wireless mouse m315 victorian,logitech wireless mouse m310 vivid violet 910-002488,mice,mice,logitech,logitech,910002534,910-002488,19.88,16.5,0
889,14667,logitech wireless mouse m310 bundle,logitech wireless mouse m310 vivid violet 910-002488,computers,mice,,logitech,,910-002488,29.88,16.5,0
1413,14667,logitech 910-002463 wireless mouse m305 silver filament,logitech wireless mouse m310 vivid violet 910-002488,mice,mice,logitech,logitech,910-002463,910-002488,28.88,16.5,0
1888,14667,logitech wireless mouse dark fleur,logitech wireless mouse m310 vivid violet 910-002488,mice,mice,logitech,logitech,910001898,910-002488,27.82,16.5,0
2517,14169,logitech wireless mouse m315 victorian,logitech wireless mouse m315 nano steel blue,mice,mice,logitech,logitech,910002534,m315,19.88,,0
889,14169,logitech wireless mouse m310 bundle,logitech wireless mouse m315 nano steel blue,computers,mice,,logitech,,m315,29.88,,0
353,14169,logitech wireless mouse m315 silver,logitech wireless mouse m315 nano steel blue,mice,mice,logitech,logitech,910002537,m315,19.88,,0
2517,10725,logitech wireless mouse m315 victorian,logitech wireless mouse m310 victorian wallpaper 910-002480,mice,mice,logitech,logitech,910002534,910-002480,19.88,17.5,0
889,10725,logitech wireless mouse m310 bundle,logitech wireless mouse m310 victorian wallpaper 910-002480,computers,mice,,logitech,,910-002480,29.88,17.5,0
1413,10725,logitech 910-002463 wireless mouse m305 silver filament,logitech wireless mouse m310 victorian wallpaper 910-002480,mice,mice,logitech,logitech,910-002463,910-002480,28.88,17.5,0
353,10725,logitech wireless mouse m315 silver,logitech wireless mouse m310 victorian wallpaper 910-002480,mice,mice,logitech,logitech,910002537,910-002480,19.88,17.5,0
2517,10730,logitech wireless mouse m315 victorian,logitech wireless mouse m185 - swift gray 910-002225,mice,mice,logitech,logitech,910002534,910-002225,19.88,18.99,0
889,10730,logitech wireless mouse m310 bundle,logitech wireless mouse m185 - swift gray 910-002225,computers,mice,,logitech,,910-002225,29.88,18.99,0
353,10730,logitech wireless mouse m315 silver,logitech wireless mouse m185 - swift gray 910-002225,mice,mice,logitech,logitech,910002537,910-002225,19.88,18.99,0
2517,8763,logitech wireless mouse m315 victorian,logitech wireless mouse m310 silver,mice,mice,logitech,logitech,910002534,910-001675,19.88,21.49,0
889,8763,logitech wireless mouse m310 bundle,logitech wireless mouse m310 silver,computers,mice,,logitech,,910-001675,29.88,21.49,0
1413,8763,logitech 910-002463 wireless mouse m305 silver filament,logitech wireless mouse m310 silver,mice,mice,logitech,logitech,910-002463,910-001675,28.88,21.49,0
1888,8763,logitech wireless mouse dark fleur,logitech wireless mouse m310 silver,mice,mice,logitech,logitech,910001898,910-001675,27.82,21.49,0
353,8763,logitech wireless mouse m315 silver,logitech wireless mouse m310 silver,mice,mice,logitech,logitech,910002537,910-001675,19.88,21.49,0
2517,10729,logitech wireless mouse m315 victorian,logitech wireless mouse m305 pink balance,mice,mice,logitech,logitech,910002534,910-001897,19.88,23.2,0
889,10729,logitech wireless mouse m310 bundle,logitech wireless mouse m305 pink balance,computers,mice,,logitech,,910-001897,29.88,23.2,0
353,10729,logitech wireless mouse m315 silver,logitech wireless mouse m305 pink balance,mice,mice,logitech,logitech,910002537,910-001897,19.88,23.2,0
975,11438,startech.com pex13943 4 port pcie 1394a firewire adapter card,startech.com 3 port 2b 1a 1394 mini pci express firewire card adapter mpex1394b3,electronics - general,firewire port cards,startech,startech,pex13943,mpex1394b3,34.88,61.24,0
1953,11438,startech 3-port 2b 1a 1394 mini pci express firewire card adapter,startech.com 3 port 2b 1a 1394 mini pci express firewire card adapter mpex1394b3,electronics - general,firewire port cards,startech,startech,mpex1394b3,mpex1394b3,69.0,61.24,1
975,5421,startech.com pex13943 4 port pcie 1394a firewire adapter card,startech.com pci express to pci adapter card pex1pci1,electronics - general,computer components,startech,startech,pex13943,pex1pci1,34.88,34.99,0
1438,5421,startech.com pci420usb usb adapter card,startech.com pci express to pci adapter card pex1pci1,electronics - general,computer components,startech,startech,pci420usb,pex1pci1,14.88,34.99,0
2208,5421,startech pexsat31e1 1x esata 1x sata 6gbps pci express sata controller card adapter,startech.com pci express to pci adapter card pex1pci1,electronics - general,computer components,startech,startech,pexsat31e1,pex1pci1,42.5,34.99,0
975,5427,startech.com pex13943 4 port pcie 1394a firewire adapter card,startech.com 1-port pci parallel adapter card pci1pecp,electronics - general,accessories supplies,startech,startech,pex13943,pci1pecp,34.88,27.98,0
975,7441,startech.com pex13943 4 port pcie 1394a firewire adapter card,startech.com 5 port pci express usb 2.0 adapter card pex400usb2,electronics - general,usb network adapters,startech,startech,pex13943,pex400usb2,34.88,38.99,0
1438,7441,startech.com pci420usb usb adapter card,startech.com 5 port pci express usb 2.0 adapter card pex400usb2,electronics - general,usb network adapters,startech,startech,pci420usb,pex400usb2,14.88,38.99,0
765,7441,startech 2 port pci express superspeed usb 3.0 card adapter,startech.com 5 port pci express usb 2.0 adapter card pex400usb2,electronics - general,usb network adapters,startech,startech,pexusb3s2,pex400usb2,39.98,38.99,0
687,7441,startech.com pex1p 1 port pcie dp parallel adapter card,startech.com 5 port pci express usb 2.0 adapter card pex400usb2,electronics - general,usb network adapters,startech,startech,pex1p,pex400usb2,32.88,38.99,0
975,13414,startech.com pex13943 4 port pcie 1394a firewire adapter card,startech.com 3 port pci low profile 1394a firewire adapter card - video editing kit pci1394 2lp,electronics - general,connectors adapters,startech,startech.com,pex13943,pci1394_2lp,34.88,19.0,0
1486,13414,startech.com pci1394 4 4 port ieee 1394 firewire pci card,startech.com 3 port pci low profile 1394a firewire adapter card - video editing kit pci1394 2lp,electronics - general,connectors adapters,startech,startech.com,pci1394_4,pci1394_2lp,19.88,19.0,0
615,12451,tp-link network tl-sg1024d 24 port gigabit desktop switch,d-link dgs-1005g 5-port gigabit desktop switch,networking,switches,global marketing,d-link,tl-sg1024d,dgs-1005g,116.0,27.88,0
1997,12451,d-link dgs-1005g 5-port gigabit desktop switch,d-link dgs-1005g 5-port gigabit desktop switch,networking,switches,d-link,d-link,dgs1005g,dgs-1005g,27.88,27.88,1
615,1389,tp-link network tl-sg1024d 24 port gigabit desktop switch,tp-link tl-sg2216web 16-port gigabit web smart switch,networking,switches,global marketing,tp-link,tl-sg1024d,tl-sg2216web,116.0,255.84,0
615,11339,tp-link network tl-sg1024d 24 port gigabit desktop switch,tp-link tl-sg2224web 24-port gigabit web smart switch,networking,switches,global marketing,tp-link,tl-sg1024d,tl-sg2224web,116.0,280.17,0
615,11341,tp-link network tl-sg1024d 24 port gigabit desktop switch,tp-link tl-sg1008d 8-port unmanaged gigabit desktop switch,networking,switches,global marketing,tp-link,tl-sg1024d,tl-sg1008d,116.0,32.56,0
1997,11341,d-link dgs-1005g 5-port gigabit desktop switch,tp-link tl-sg1008d 8-port unmanaged gigabit desktop switch,networking,switches,d-link,tp-link,dgs1005g,tl-sg1008d,27.88,32.56,0
1863,2842,lexar media ljdff2gbasbna 2gb jumpdrive firefly usb 2.0 flash drive,lexar jumpdrive twistturn 16 gb usb 2.0 flash drive ljdtt16gasbna silver,usb drives,computer accessories,lexar media,lexar,ljdff2gbasbna,ljdtt16gasbna,13.88,22.39,0
2071,2842,lexar media ljdff8gbasbna 4gb jumpdrive firefly usb 2.0 flash drive,lexar jumpdrive twistturn 16 gb usb 2.0 flash drive ljdtt16gasbna silver,usb drives,computer accessories,lexar media,lexar,ljdff8gbasbna,ljdtt16gasbna,16.57,22.39,0
1863,12822,lexar media ljdff2gbasbna 2gb jumpdrive firefly usb 2.0 flash drive,lexar jumpdrive firefly 16 gb usb 2.0 flash drive jdff16gb-431 red,usb drives,,lexar media,lexar,ljdff2gbasbna,jdff16gb-431,13.88,31.85,0
2071,12822,lexar media ljdff8gbasbna 4gb jumpdrive firefly usb 2.0 flash drive,lexar jumpdrive firefly 16 gb usb 2.0 flash drive jdff16gb-431 red,usb drives,,lexar media,lexar,ljdff8gbasbna,jdff16gb-431,16.57,31.85,0
